File, Base complexity, Predicates with operators, Nested levels, Complex code structures, Third-Party calls, Inter_dependencies, Intra_dependencies, Log
src/sqlfluff/cli/commands.py,{'File', 'src/sqlfluff/cli/commands.py', 'Base complexity', 111, 'Predicates with operators', 46, 'Nested levels', 32, 'Complex code structures', 114, 'Third-Party calls', 143, 'Inter_dependencies', 22, 'Intra_dependencies', 37, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/src_sqlfluff_cli_commands.py.log'}
pydicom/pixel_data_handlers/numpy_handler.py,{'File', 'pydicom/pixel_data_handlers/numpy_handler.py', 'Base complexity', 17, 'Predicates with operators', 15, 'Nested levels', 6, 'Complex code structures', 6, 'Third-Party calls', 5, 'Inter_dependencies', 4, 'Intra_dependencies', 1, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_pixel_data_handlers_numpy_handler.py.log'}
pydicom/datadict.py,{'File', 'pydicom/datadict.py', 'Base complexity', 32, 'Predicates with operators', 7, 'Nested levels', 2, 'Complex code structures', 9, 'Third-Party calls', 0, 'Inter_dependencies', 8, 'Intra_dependencies', 14, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_datadict.py.log'}
pydicom/filewriter.py,
pydicom/dataset.py,{'File', 'pydicom/dataset.py', 'Base complexity', 178, 'Predicates with operators', 103, 'Nested levels', 55, 'Complex code structures', 62, 'Third-Party calls', 26, 'Inter_dependencies', 65, 'Intra_dependencies', 58, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_dataset.py.log'}
pydicom/fileset.py,
pydicom/encoders/base.py,{'File', 'pydicom/encoders/base.py', 'Base complexity', 32, 'Predicates with operators', 30, 'Nested levels', 6, 'Complex code structures', 33, 'Third-Party calls', 15, 'Inter_dependencies', 1, 'Intra_dependencies', 17, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_encoders_base.py.log'}
pydicom/filebase.py,{'File', 'pydicom/filebase.py', 'Base complexity', 35, 'Predicates with operators', 5, 'Nested levels', 2, 'Complex code structures', 10, 'Third-Party calls', 14, 'Inter_dependencies', 1, 'Intra_dependencies', 7, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_filebase.py.log'}
pydicom/pixel_data_handlers/util.py,{'File', 'pydicom/pixel_data_handlers/util.py', 'Base complexity', 68, 'Predicates with operators', 69, 'Nested levels', 25, 'Complex code structures', 39, 'Third-Party calls', 82, 'Inter_dependencies', 3, 'Intra_dependencies', 8, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_pixel_data_handlers_util.py.log'}
pydicom/valuerep.py,
pydicom/config.py,{'File', 'pydicom/config.py', 'Base complexity', 15, 'Predicates with operators', 6, 'Nested levels', 1, 'Complex code structures', 18, 'Third-Party calls', 5, 'Inter_dependencies', 0, 'Intra_dependencies', 2, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_config.py.log'}
pydicom/dataset.py,{'File', 'pydicom/dataset.py', 'Base complexity', 178, 'Predicates with operators', 103, 'Nested levels', 55, 'Complex code structures', 62, 'Third-Party calls', 26, 'Inter_dependencies', 65, 'Intra_dependencies', 58, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_dataset.py.log'}
pydicom/valuerep.py,
pydicom/cli/main.py,{'File', 'pydicom/cli/main.py', 'Base complexity', 22, 'Predicates with operators', 9, 'Nested levels', 0, 'Complex code structures', 3, 'Third-Party calls', 9, 'Inter_dependencies', 4, 'Intra_dependencies', 3, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_cli_main.py.log'}
pydicom/util/codify.py,{'File', 'pydicom/util/codify.py', 'Base complexity', 26, 'Predicates with operators', 11, 'Nested levels', 4, 'Complex code structures', 4, 'Third-Party calls', 7, 'Inter_dependencies', 3, 'Intra_dependencies', 15, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_util_codify.py.log'}
